season,round,race_name,session_type,session_name,session_id,driver_id,driver_code,driver_name,position,laps_completed,fastest_lap_rank,fastest_lap_time,average_lap_time,top_speed,session_timestamp,session_timezone,round_id,constructor_id,constructor_name,session_type_metadata
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_aEOevTUh,,Yuki Tsunoda,9,21,9.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_yNfRW5Lg,,Andrea Kimi Antonelli,10,23,10.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_dPPwWNxA,,George Russell,11,22,11.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_WqMAI78W,,Fernando Alonso,12,22,12.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_gADFaAX1,,Nico Hülkenberg,13,25,13.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_q7WdJenu,,Pierre Gasly,14,20,14.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_XkmSOlgX,,Lance Stroll,15,24,15.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_19q67raM,,Oliver Bearman,16,20,16.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_ZiErQgDm,,Isack Hadjar,17,30,17.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_0GFvbLMc,,Esteban Ocon,18,25,18.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_d1a4FipV,,Gabriel Bortoleto,19,28,19.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,8,Monaco Grand Prix,FP3,Practice Three,session_Qxz5h8Ah,driver_ElsSjDoL,,Franco Colapinto,20,32,20.0,,,,2025-05-24T10:30:00Z,Europe/Monaco,round_hgM9vutr,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_1V17qcph,,Oscar Piastri,1,14,1.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_BOyYHlVE,,Lando Norris,2,18,2.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_pAXWnsA8,,Charles Leclerc,3,17,3.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_dPPwWNxA,,George Russell,4,18,4.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_VkTWWTC5,,Max Verstappen,5,14,5.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_ZiErQgDm,,Isack Hadjar,6,17,6.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_yNfRW5Lg,,Andrea Kimi Antonelli,7,12,7.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_WqMAI78W,,Fernando Alonso,8,17,8.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_cAPSXDn9,,Lewis Hamilton,9,17,9.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_uLDLxCqO,,Liam Lawson,10,18,10.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_d1a4FipV,,Gabriel Bortoleto,11,19,11.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_gADFaAX1,,Nico Hülkenberg,12,18,12.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_nPms5pYt,,Carlos Sainz,13,16,13.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_aEOevTUh,,Yuki Tsunoda,14,13,14.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_XkmSOlgX,,Lance Stroll,15,20,15.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_q7WdJenu,,Pierre Gasly,16,20,16.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_ElsSjDoL,,Franco Colapinto,17,23,17.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_0GFvbLMc,,Esteban Ocon,18,14,18.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_0Z9Cjb1U,,Alexander Albon,19,5,19.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,9,Spanish Grand Prix,FP3,Practice Three,session_iEy1FAmt,driver_19q67raM,,Oliver Bearman,20,12,20.0,,,,2025-05-31T10:30:00Z,Europe/Madrid,round_UttnpexN,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_BOyYHlVE,,Lando Norris,1,24,1.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_pAXWnsA8,,Charles Leclerc,2,29,2.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_dPPwWNxA,,George Russell,3,20,3.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_cAPSXDn9,,Lewis Hamilton,4,26,4.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_VkTWWTC5,,Max Verstappen,5,20,5.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_WqMAI78W,,Fernando Alonso,6,21,6.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_yNfRW5Lg,,Andrea Kimi Antonelli,7,21,7.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_1V17qcph,,Oscar Piastri,8,18,8.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_nPms5pYt,,Carlos Sainz,9,22,9.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_0Z9Cjb1U,,Alexander Albon,10,22,10.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_ZiErQgDm,,Isack Hadjar,11,22,11.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_q7WdJenu,,Pierre Gasly,12,27,12.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_uLDLxCqO,,Liam Lawson,13,27,13.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_XkmSOlgX,,Lance Stroll,14,28,14.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_19q67raM,,Oliver Bearman,15,27,15.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_0GFvbLMc,,Esteban Ocon,16,22,16.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_ElsSjDoL,,Franco Colapinto,17,27,17.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_gADFaAX1,,Nico Hülkenberg,18,19,18.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_d1a4FipV,,Gabriel Bortoleto,19,22,19.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,10,Canadian Grand Prix,FP3,Practice Three,session_9ts19wRs,driver_aEOevTUh,,Yuki Tsunoda,20,14,20.0,,,,2025-06-14T16:30:00Z,America/Montreal,round_dX2GBelZ,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_BOyYHlVE,,Lando Norris,1,21,1.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_1V17qcph,,Oscar Piastri,2,20,2.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_VkTWWTC5,,Max Verstappen,3,28,3.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_pAXWnsA8,,Charles Leclerc,4,20,4.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_cAPSXDn9,,Lewis Hamilton,5,23,5.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_dPPwWNxA,,George Russell,6,18,6.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_yNfRW5Lg,,Andrea Kimi Antonelli,7,18,7.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_XkmSOlgX,,Lance Stroll,8,20,8.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_aEOevTUh,,Yuki Tsunoda,9,17,9.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_d1a4FipV,,Gabriel Bortoleto,10,18,10.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_uLDLxCqO,,Liam Lawson,11,19,11.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_WqMAI78W,,Fernando Alonso,12,21,12.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_gADFaAX1,,Nico Hülkenberg,13,18,13.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_0Z9Cjb1U,,Alexander Albon,14,22,14.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_nPms5pYt,,Carlos Sainz,15,21,15.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_19q67raM,,Oliver Bearman,16,21,16.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_q7WdJenu,,Pierre Gasly,17,26,17.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_0GFvbLMc,,Esteban Ocon,18,21,18.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_ElsSjDoL,,Franco Colapinto,19,26,19.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,11,Austrian Grand Prix,FP3,Practice Three,session_41sZvmaS,driver_ZiErQgDm,,Isack Hadjar,20,18,20.0,,,,2025-06-28T10:30:00Z,Europe/Vienna,round_6dOsIQNf,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_pAXWnsA8,,Charles Leclerc,1,14,1.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_1V17qcph,,Oscar Piastri,2,14,2.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_VkTWWTC5,,Max Verstappen,3,14,3.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_BOyYHlVE,,Lando Norris,4,17,4.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_aEOevTUh,,Yuki Tsunoda,5,13,5.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_19q67raM,,Oliver Bearman,6,13,6.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_0Z9Cjb1U,,Alexander Albon,7,15,7.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_dPPwWNxA,,George Russell,8,13,8.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_ZiErQgDm,,Isack Hadjar,9,14,9.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_uLDLxCqO,,Liam Lawson,10,14,10.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_cAPSXDn9,,Lewis Hamilton,11,17,11.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_nPms5pYt,,Carlos Sainz,12,16,12.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_0GFvbLMc,,Esteban Ocon,13,12,13.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_yNfRW5Lg,,Andrea Kimi Antonelli,14,12,14.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_gADFaAX1,,Nico Hülkenberg,15,19,15.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_d1a4FipV,,Gabriel Bortoleto,16,15,16.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_WqMAI78W,,Fernando Alonso,17,16,17.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_ElsSjDoL,,Franco Colapinto,18,14,18.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_XkmSOlgX,,Lance Stroll,19,14,19.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,12,British Grand Prix,FP3,Practice Three,session_XpRxUCqS,driver_q7WdJenu,,Pierre Gasly,20,16,20.0,,,,2025-07-05T10:30:00Z,Europe/London,round_7WfRgZOn,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_1V17qcph,,Oscar Piastri,1,17,1.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_BOyYHlVE,,Lando Norris,2,20,2.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_pAXWnsA8,,Charles Leclerc,3,17,3.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_cAPSXDn9,,Lewis Hamilton,4,18,4.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_yNfRW5Lg,,Andrea Kimi Antonelli,5,18,5.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_WqMAI78W,,Fernando Alonso,6,18,6.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_XkmSOlgX,,Lance Stroll,7,21,7.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_dPPwWNxA,,George Russell,8,17,8.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_d1a4FipV,,Gabriel Bortoleto,9,19,9.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_gADFaAX1,,Nico Hülkenberg,10,21,10.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_19q67raM,,Oliver Bearman,11,17,11.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_VkTWWTC5,,Max Verstappen,12,19,12.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_ElsSjDoL,,Franco Colapinto,13,21,13.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_uLDLxCqO,,Liam Lawson,14,21,14.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_nPms5pYt,,Carlos Sainz,15,19,15.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_0Z9Cjb1U,,Alexander Albon,16,20,16.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_0GFvbLMc,,Esteban Ocon,17,18,17.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_q7WdJenu,,Pierre Gasly,18,22,18.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_aEOevTUh,,Yuki Tsunoda,19,19,19.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,14,Hungarian Grand Prix,FP3,Practice Three,session_FB0d2SYI,driver_ZiErQgDm,,Isack Hadjar,20,18,20.0,,,,2025-08-02T10:30:00Z,Europe/Budapest,round_xfKQlOqf,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_BOyYHlVE,,Lando Norris,1,16,1.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_1V17qcph,,Oscar Piastri,2,15,2.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_dPPwWNxA,,George Russell,3,17,3.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_nPms5pYt,,Carlos Sainz,4,23,4.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_VkTWWTC5,,Max Verstappen,5,20,5.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_pAXWnsA8,,Charles Leclerc,6,23,6.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_0Z9Cjb1U,,Alexander Albon,7,22,7.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_XkmSOlgX,,Lance Stroll,8,24,8.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_ZiErQgDm,,Isack Hadjar,9,21,9.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_WqMAI78W,,Fernando Alonso,10,20,10.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_uLDLxCqO,,Liam Lawson,11,17,11.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_aEOevTUh,,Yuki Tsunoda,12,19,12.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_d1a4FipV,,Gabriel Bortoleto,13,21,13.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
2025,15,Dutch Grand Prix,FP3,Practice Three,session_zqVuCWr3,driver_cAPSXDn9,,Lewis Hamilton,14,20,14.0,,,,2025-08-30T09:30:00Z,Europe/Amsterdam,round_QuXj6jaQ,,,FP3
